Name,"Form of creative work","Wikidata QID","IMSLP ID","VIAF ID",composer,arranger
"Le roi et le fermier",,Q3226595,"Le_roi_et_le_fermier_(Monsigny,_Pierre-Alexandre)",176383434,,
"Piano Trio No. 5","piano trio",Q104332675,,175601392,,
"Kegelstatt Trio",,Q600378,"Trio_in_E-flat_major,_K.498_(Mozart,_Wolfgang_Amadeus)",177810491,,
"Sonata for Keyboard Four-hands in F major","piano sonata",Q31745949,"Sonata_for_Piano_Four-Hands_in_F_major,_K.497_(Mozart,_Wolfgang_Amadeus)",178833354,,
"Piano Trio No. 2","piano trio",Q104331685,"Piano_Trio_in_G_major,_K.496_(Mozart,_Wolfgang_Amadeus)",174389843,,
"Violin Sonata No. 32","violin sonata",Q3133281,"Violin_Sonata_in_B-flat_major,_K.454_(Mozart,_Wolfgang_Amadeus)",,,
"Violin Sonata No. 28","violin sonata",Q550350,"Violin_Sonata_in_E-flat_major,_K.380/374f_(Mozart,_Wolfgang_Amadeus)",,,
"Violin Sonata No. 26","violin sonata",Q9078888,"Violin_Sonata_in_B-flat_major,_K.378/317d_(Mozart,_Wolfgang_Amadeus)",174591784,,
"String Quartet No. 8","string quartet",Q8352222,,183689140,,
"Ricercari sopra li tuoni",ricercar,Q124310868,"Ricercari sopra li tuoni (Palestrina, Giovanni Pierluigi da)",181652715,"Giovanni Pierluigi da Palestrina","Alexandre-Étienne Choron"
"Ricercari sopra li tuoni",ricercar,Q124310868,"Ricercari sopra li tuoni (Palestrina, Giovanni Pierluigi da)",181652715,Anonymous,"Alexandre-Étienne Choron"
Miserere,"Psalm 51",Q124310738,"Miserere (Bai, Tommaso)",178262927,"Tommaso Bai",
"Psalmi Davidis poenitentiales",,Q124310419,,180640326,,
"Magnificat a 8",Magnificat,Q124310320,,174026903,,
"Missa ad fugam",mass,Q124310249,,196879792,,
"Alla riva del Tebro, IGP 515",madrigal,Q124310195,,182730652,"Giovanni Pierluigi da Palestrina","Napoléon Joseph Ney"
"Alla riva del Tebro, IGP 515",madrigal,Q124310195,,182730652,"Giovanni Pierluigi da Palestrina","Franz Xaver Haberl"
"Pleni sunt coeli",mass,Q124310170,,179466810,,
"Zum Großadmiral",,Q96213273,,5417157470205522640005,,
Zoroastre,,Q3576117,"Zoroastre,_RCT_62_(Rameau,_Jean-Philippe)",292629388,,
"Zoraida di Granata",,Q911022,,175635771,,
Zenobia,,Q39079239,"Zenobia_(Hasse,_Johann_Adolph)",,,
"Zemire und Azor",,Q40697287,,295713504,,
"Zémire et Azor",,Q684721,"Zémire_et_Azor_(Grétry,_André_Ernest_Modeste)",3547147270552835700005,,
Zelmira,,Q1050075,"Zelmira_(Rossini,_Gioacchino)",181834098,,
"Zehn Mädchen und kein Mann",,Q182891,"Zehn_Mädchen_und_kein_Mann_(Suppé,_Franz_von)",179854246,,
"Zar und Zimmermann",,Q147594,"Zar_und_Zimmermann_(Lortzing,_Albert)",175405482,,
"Zaporozhets za Dunayem",,Q4186875,"Zaporozhets_za_Dunayem_(Hulak-Artemovsky,_Semen)",186154380920430290297,,
Zanaida,,Q3574742,,180449436,,
Zampa,,Q145935,"Zampa_(Hérold,_Ferdinand)",175992477,,
Zaïs,,Q3574987,"Zaïs,_RCT_60_(Rameau,_Jean-Philippe)",184521980,,
Zaira,,Q144419,"Zaira (Bellini, Vincenzo)",177256643,,
Zaide,song,Q144314,"Zaide,_K.344/336b_(Mozart,_Wolfgang_Amadeus)",174586588,,
"your angry mom",,Q362014,,2815147270549735700007,,
"William Tell",,Q729659,"Guillaume_Tell_(Rossini,_Gioacchino)",175649043,,
"Wiener Blut",,Q1931598,"Wiener_Blut,_Op.354_(Strauss_Jr.,_Johann)",185357868,,
Whittington,,Q3567820,"Whittington_(Offenbach,_Jacques)",,,
Werther,,Q926468,"Werther_(Massenet,_Jules)",183148489,,
Waldmeister,,Q7961534,"Waldmeister_(Strauss_Jr.,_Johann)",204618021,,
Virginia,,Q3820061,"Virginia_(Mercadante,_Saverio)",305362310,,
Vert-Vert,,Q3556194,"Vert-Vert_(Offenbach,_Jacques)",,,
"Verbum nobile",,Q7920996,,250251095,,
"Vent du soir",,Q15991011,"Vent_du_soir_(Offenbach,_Jacques)",,,
Vanda,,Q2547832,,263962221,,
"Vakula the Smith",,Q630941,"Vakula_the_Smith,_Op.14_(Tchaikovsky,_Pyotr)",,,
Uthal,,Q7902683,"Uthal_(Méhul,_Etienne_Nicolas)",177035991,,
"Une folie",,Q85811948,"Une_folie_(Méhul,_Etienne_Nicolas)",183858442,,
"Une demoiselle en loterie",,Q7884111,"Une_demoiselle_en_loterie_(Offenbach,_Jacques)",200816589,,
Undine,,Q2492973,,174937993,,
Undine,,Q2492975,,268661343,,
Undina,,Q2669410,"Undina_(Tchaikovsky,_Pyotr)",180297705,,
"Una vieja",,Q58822688,"Una_vieja_(Gaztambide,_Joaquín)",178194901,,
"Una cosa rara",,Q3781653,"Una_cosa_rara_(Martín_y_Soler,_Vicente)",180043227,,
"Un pleito",,Q58839360,"Un_pleito_(Gaztambide,_Joaquín)",174585003,,
"Un mari à la porte",,Q1304417,"Un_mari_à_la_porte_(Offenbach,_Jacques)",204605914,,
"Un giorno di regno",,Q470932,"Un_giorno_di_regno_(Verdi,_Giuseppe)",182667273,,
"Un ballo in maschera",,Q221757,"Un_ballo_in_maschera_(Verdi,_Giuseppe)",310639760,,
"Ugo, conte di Parigi",,Q755439,"Ugo,_Conte_di_Parigi_(Donizetti,_Gaetano)",183493297,,
"Tutti in maschera",,Q7857015,,184290552,,
"Tromb-al-ca-zar, ou Les criminels dramatiques",,Q7845310,"Tromb-al-ca-zar_(Offenbach,_Jacques)",,,
"Tristan und Isolde",Musikdrama,Q1324254,"Tristan_und_Isolde,_WWV_90_(Wagner,_Richard)",180184935,,
"Trial by Jury",,Q250903,"Trial_by_Jury_(Sullivan,_Arthur)",186103843,,
"Torvaldo e Dorliska",,Q1050791,"Torvaldo_e_Dorliska_(Rossini,_Gioacchino)",173830377,,
"Torquato Tasso",,Q520950,"Torquato_Tasso_(Donizetti,_Gaetano)",185472975,,
Tolomeo,,Q1419468,"Tolomeo,_re_d'Egitto,_HWV_25_(Handel,_George_Frideric)",176668124,,
"Titon et l'Aurore",,Q7810219,"Titon_et_l'Aurore,_Op.7_(Mondonville,_Jean-Joseph_Cassanéa_de)",305991492,,
"Tito Manlio",,Q5231794,"Tito_Manlio,_RV_738_(Vivaldi,_Antonio)",184542642,,
Tigrane,,Q7801694,"Tigrane_(Scarlatti,_Alessandro)",186150502,,
Tieteberga,,Q7801148,"Tieteberga,_RV_737_(Vivaldi,_Antonio)",8283166063402080560000,,
"Tibulle et Délie",,Q81534762,,180574489,,
"The Voyevoda",,Q2618565,"The_Voyevoda_(opera),_Op.3_(Tchaikovsky,_Pyotr)",174968667,,
"The Two Widows",,Q232134,,179630243,,
"The Tsar's Bride",,Q900225,"The_Tsar's_Bride_(Rimsky-Korsakov,_Nikolay)",185305670,,
"The Tempest",,Q10577168,,182862807,,
"The Tales of Hoffmann",,Q335012,"Les_contes_d'Hoffmann_(Offenbach,_Jacques)",177232402,,
"The Stone Guest",,Q468343,"The_Stone_Guest_(Dargomyzhsky,_Aleksandr)",180635899,,
"The Sorcerer",,Q3989381,"The_Sorcerer_(Sullivan,_Arthur)",,,
"The Snow Maiden",,Q1039069,"The_Snow_Maiden_(opera)_(Rimsky-Korsakov,_Nikolay)",,,
"The Sleeping Beauty",ballet,Q838051,"The_Sleeping_Beauty_(ballet),_Op.66_(Tchaikovsky,_Pyotr)",177018667,,
"The Secret",,Q1167948,,185117800,,
"The Robbers",,Q3790569,"I_briganti_(Mercadante,_Saverio)",177979701,,
"The Reward",operetta,Q26898923,"Nadgroda_(Kurpiński,_Karol)",,,
"The Queen of Spades",,Q221047,"The_Queen_of_Spades,_Op.68_(Tchaikovsky,_Pyotr)",182303831,,
"The Princess of Trébizonde",,Q3211940,"La_princesse_de_Trébizonde_(Offenbach,_Jacques)",185211173,,
"The Power of the Fiend",,Q7482811,"The_Power_of_the_Fiend_(Serov,_Aleksandr)",,,
"The Pirates of Penzance",,Q1215463,"The_Pirates_of_Penzance_(Sullivan,_Arthur)",184280912,,
"The Pearl Fishers",,Q56159,"Les_pêcheurs_de_perles_(Bizet,_Georges)",295234551,,
"The Oprichnik",,Q2415134,"The_Oprichnik_(Tchaikovsky,_Pyotr)",183670473,,
"The Noblewoman Vera Sheloga",,Q301608,"The_Noblewoman_Vera_Sheloga,_Op.54_(Rimsky-Korsakov,_Nikolay)",181878212,,
"The Mikado",,Q1195818,"The_Mikado_(Sullivan,_Arthur)",2311147270547335700006,,
"The Merry Wives of Windsor",,Q615663,"The_Merry_Wives_of_Windsor_(Nicolai,_Otto)",182661787,,
"The Marriage of Figaro",opera,Q201873,"Le_nozze_di_Figaro,_K.492_(Mozart,_Wolfgang_Amadeus)",308699110,"Wolfgang Amadeus Mozart",
"The Mandarin's Son",,Q11341592,"The_Mandarin%27s_Son_(Cui,_César)",,,
"The Maid of Pskov",,Q470870,"The_Maid_of_Pskov_(opera)_(Rimsky-Korsakov,_Nikolay)",186725717,,
"The Maid of Orleans",,Q785557,"The_Maid_of_Orleans_(Tchaikovsky,_Pyotr)",305991474,,
"The Magic Flute",opera,Q5064,"Die Zauberflöte, K.620 (Mozart, Wolfgang Amadeus)",176580465,"Wolfgang Amadeus Mozart","Charles Auguste de Bériot"
"The Kiss",,Q1195062,,182319169,,
"The Jacobin",,Q1194594,"The_Jacobin,_Op.84_(Dvořák,_Antonín)",,,
"The Haunted Manor",,Q468161,,179083585,,
"The Gypsy Baron",,Q464511,"Der_Zigeunerbaron_(Strauss_Jr.,_Johann)",,,
"The Gondoliers","comic opera",Q3987314,,177807927,,
"The Geisha",,Q1212880,,174658587,,
"The Flying Dutchman",,Q114640,"Der_fliegende_Holländer,_WWV_63_(Wagner,_Richard)",181785317,,
"The Enchantress",,Q477837,"The_Enchantress_(Tchaikovsky,_Pyotr)",185476528,,
"The Dragon of Wantley",,Q54996256,,182479562,,
"The Devil's Wall",,Q1216736,,179626530,,
"The Devil and Kate",,Q1216733,,178230773,,
"The Demon",,Q2623107,"The_Demon_(Rubinstein,_Anton)",183451088,,
"The Bohemian Girl",,Q3986042,"The_Bohemian_Girl_(Balfe,_Michael_William)",185892460,,
"The Beginning of a Romance",,Q3401137,,176377145,,
"Thamos, King of Egypt",,Q1782024,"Thamos,_König_in_Ägypten,_K.345/336a_(Mozart,_Wolfgang_Amadeus)",180561030,,
Thaïs,,Q1144467,"Thaïs_(Massenet,_Jules)",178606563,,
Teseo,,Q1419652,"Teseo,_HWV_9_(Handel,_George_Frideric)",176445078,,
Terpsicore,opéra-ballet,Q25259056,"Il_pastor_fido,_HWV_8b/c_(Handel,_George_Frideric)",186031281,,
Temistocle,,Q1618696,"Temistocle,_W.G.8_(Bach,_Johann_Christian)",307291684,,
Telemaco,,Q1393328,"Telemaco_(Scarlatti,_Alessandro)",178072295,,
Tassilone,,Q1237460,,179982648,,
Tarare,,Q358101,"Tarare_(Salieri,_Antonio)",202977890,,
Tannhäuser,,Q560619,"Tannhäuser,_WWV_70_(Wagner,_Richard)",316757494,,
Tancredi,opera,Q911443,"Tancredi_(Rossini,_Gioacchino)",176586749,"Gioachino Rossini","Henry Jacqmin"
Tamerlano,,Q2164275,"Tamerlano,_HWV_18_(Handel,_George_Frideric)",175755443,,
"Swan Lake",,Q199786,"Swan_Lake_(ballet),_Op.20_(Tchaikovsky,_Pyotr)",177215768,,
"Superstition, or Krakovians and Mountaineers",,Q26884603,"Zabobon,_czyli_Krakowiacy_i_Górale_(Kurpiński,_Karol)",,,
Stratonice,,Q7622229,"Stratonice_(Méhul,_Etienne_Nicolas)",183287575,,
Stiffelio,,Q371584,"Stiffelio_(Verdi,_Giuseppe)",179384820,,
Sosarme,,Q1419474,"Sosarme,_re_di_Media,_HWV_30_(Handel,_George_Frideric)",176477167,,
Solimano,,Q2298856,,186144898714450291065,,
Siroe,,Q1719887,"Siroe,_re_di_Persia,_HWV_24_(Handel,_George_Frideric)",180797489,,
Simplicius,operetta,Q7520934,,184141587,,
"Simon Boccanegra",,Q548161,"Simon_Boccanegra_(Verdi,_Giuseppe)",295095035,,
Silvano,,Q908276,"Silvano_(Mascagni,_Pietro)",174148795,,
Silvana,,Q834218,,185484295,,
Silvain,,Q48727334,,178158994,,
Silla,,Q1630580,"Silla,_HWV_10_(Handel,_George_Frideric)",181074295,,
Sigurd,,Q3483734,"Sigurd_(Reyer,_Ernest)",178075884,,
Sigismondo,,Q1038427,"Sigismondo_(Rossini,_Gioacchino)",178400402,,
Siegfried,,Q333146,"Siegfried,_WWV_86C_(Wagner,_Richard)",316757475,,
"Si j'étais roi",,Q1032199,"Si_j'étais_roi_(Adam,_Adolphe)",54145003740161340822,,
Serse,,Q1069133,"Serse,_HWV_40_(Handel,_George_Frideric)",184446027,,
"Ser Marcantonio",,Q16601642,"Ser_Marcantonio_(Pavesi,_Stefano)",187404750,,
"Semiramide riconosciuta",,Q3478440,,186336996,,
"Semiramide riconosciuta",,Q6124867,"Semiramide_(Vinci,_Leonardo)",,,
"Semiramide riconosciuta",,Q6124857,"Semiramide_riconosciuta_(Lampugnani,_Giovanni_Battista)",,,
"Semiramide riconosciuta",,Q6124852,"Semiramide_riconosciuta_(Hasse,_Johann_Adolph)",,,
Semiramide,,Q3955083,"Semiramide,_RV_733_(Vivaldi,_Antonio)",306355861,,
Semiramide,opera,Q900744,"Semiramide (Rossini, Gioacchino)",186693749,"Gioachino Rossini",
"Scylla et Glaucus",,Q1411873,,176073332,,
Scanderbeg,,Q2617108,"Scanderbeg,_RV_732_(Vivaldi,_Antonio)",,,
Šárka,,Q3486930,"Šárka,_Op.51_(Fibich,_Zdeněk)",219172957,,
Sarastro,,Q2224578,,207955211,,
"Sancia di Castiglia",,Q847087,,179939120,,
"Samson and Delilah",,Q753152,"Samson_et_Dalila,_Op.47_(Saint-Saëns,_Camille)",176520928,,
Saïs,,Q106065215,,294749478,,
Saffò,,Q7398751,"Saffo_(Pacini,_Giovanni)",311581976,,
Sadko,,Q910567,"Sadko_(opera)_(Rimsky-Korsakov,_Nikolay)",186576290,,
"Ruslan and Lyudmila",,Q522408,"Ruslan_and_Lyudmila_(Glinka,_Mikhail)",444150323915909972610,,
Rusalka,,Q729709,"Rusalka_(Dargomyzhsky,_Aleksandr)",176235468,,
Ruddigore,,Q1091683,,182665848,,
"Rosmonda d'Inghilterra",,Q769645,,179823324,,
Rosmira,,Q3941553,"Rosmira,_RV_731_(Vivaldi,_Antonio)",181699305,,
"Rosilena ed Oronta",,Q10364635,"Rosilena_ed_Oronta,_RV_730_(Vivaldi,_Antonio)",,,
"Rose et Colas",,Q3442431,"Rose_et_Colas_(Monsigny,_Pierre-Alexandre)",186834496,,
Rosamunde,,Q48968977,,178004139,,
"Romilda e Costanza",,Q3441226,,185128681,,
"Roméo et Juliete",,Q918714,"Roméo_et_Juliette_(Gounod,_Charles)",179421646,,
Roland,,Q7360143,,184522904,,
Rogneda,,Q8012109,"Rogneda_(Serov,_Aleksandr)",137154381062030292709,,
"Roger de Flor",,Q6111071,"Roger_de_Flor_(Chapí,_Ruperto)",174567964,,
Rodrigo,,Q1576427,"Rodrigo,_HWV_5_(Handel,_George_Frideric)",186123695,,
Rodelinda,,Q641095,"Rodelinda,_regina_de'_Longobardi,_HWV_19_(Handel,_George_Frideric)",181676425,,
"Robinson Crusoé",,Q3106365,"Robinson_Crusoé_(Offenbach,_Jacques)",,,
"Roberto Devereux",,Q672708,"Roberto_Devereux_(Donizetti,_Gaetano)",173843878,,
"Robert le diable",,Q1071310,"Robert_le_diable_(Meyerbeer,_Giacomo)",177793387,,
"Robert Bruce",,Q2781904,,179909160,,
"Ritter Pázmán",,Q2632179,"Ritter_Pásmán,_Op.441_(Strauss_Jr.,_Johann)",182684948,,
Rita,,Q838597,"Rita_(Donizetti,_Gaetano)",178870523,,
Rinaldo,,Q767249,"Rinaldo,_HWV_7a_(Handel,_George_Frideric)",175948084,,
Rigoletto,,Q189234,"Rigoletto_(Verdi,_Giuseppe)",177752833,,
Rienzi,,Q689441,"Rienzi,_WWV_49_(Wagner,_Richard)",316757381,,
"Richard Coeur-de-lion",,Q766121,"Richard_Cœur-de-Lion_(Grétry,_André_Ernest_Modeste)",181829669,,
"Ricciardo e Zoraide",,Q898892,"Ricciardo_e_Zoraide_(Rossini,_Gioacchino)",176609088,,
"Riccardo Primo",,Q381391,"Riccardo_I,_ré_d'Inghilterra,_HWV_23_(Handel,_George_Frideric)",177336822,,
Renaud,,Q3932846,"Renaud_(Sacchini,_Antonio)",293935644,,
Regina,,Q1431923,,175634575,,
Raphael,,Q4391003,"Raphael, Op.37 (Arensky, Anton)",,,
"Raoul Barbe-bleue",,Q60834543,"Raoul_Barbe-bleue_(Grétry,_André_Ernest_Modeste)",174353672,,
Radamisto,,Q1713359,"Radamisto,_HWV_12_(Handel,_George_Frideric)",184658532,,
Otello,opera,Q925332,"Otello_(Rossini,_Gioacchino)",181041398,"Gioachino Rossini","Antoine Louis Clapisson"
Manon,,Q842063,"Manon (Massenet, Jules)",185493912,"Jules Massenet","Émile Tavan"
"Lucia di Lammermoor",,Q244209,"Lucia_di_Lammermoor_(Donizetti,_Gaetano)",184677829,"Gaetano Donizetti","Leopold Jansa"
"Le Mauvais-œil","opéra comique",Q111287791,"Le_Mauvais_oeil_(Puget,_Loïsa)",,"Loïsa Puget","Michel Folz"
"Le Mauvais-œil",opera,Q111287791,"Le_Mauvais_oeil_(Puget,_Loïsa)",,"Loïsa Puget","Michel Folz"
"Le domino noir",,Q255938,"Le domino noir (Auber, Daniel François Esprit)",185066815,"Daniel François Esprit Auber","Louis Lahou"
"Le comte Ory",opera,Q734560,,179054812,"Gioachino Rossini","Joseph Küffner"
"Le chalet","comic opera",Q2063125,"Le chalet (Adam, Adolphe)",186472815,"Adolphe Adam",
"Le chalet","opéra comique",Q2063125,"Le chalet (Adam, Adolphe)",186472815,"Adolphe Adam",
"Le chalet",opera,Q2063125,"Le chalet (Adam, Adolphe)",186472815,"Adolphe Adam",
"La sonnambula",,Q753123,"La_sonnambula_(Bellini,_Vincenzo)",183449087,"Vincenzo Bellini","Jean-Louis Tulou"
"La reine de Chypre",opera,Q3185464,"La reine de Chypre (Halévy, Fromental)",173951247,"Fromental Halévy",
"La muette de Portici",opera,Q470773,"La muette de Portici (Auber, Daniel François Esprit)",306069393,"Daniel François Esprit Auber","Jean-Louis Tulou"
"La Juive",opera,Q339043,"La Juive (Halévy, Fromental)",185884936,"Fromental Halévy",
"La dame blanche",,Q973780,"La_dame_blanche_(Boieldieu,_François_Adrien)",181446442,"François Adrien Boieldieu","Pierre-Louis Hus-Desforges"
"La dame blanche",,Q973780,"La_dame_blanche_(Boieldieu,_François_Adrien)",181446442,"François Adrien Boieldieu","Martin-Joseph Mengal"
"La Cenerentola",opera,Q176700,"La_Cenerentola_(Rossini,_Gioacchino)",184580205,"Gioachino Rossini","Henry Jacqmin"
"L'inganno felice",opera,Q1051191,"L'inganno_felice_(Rossini,_Gioacchino)",174017130,"Gioachino Rossini","Henry Jacqmin"
"Iphigénie en Tauride",,Q687822,"Iphigénie_en_Tauride,_Wq.46_(Gluck,_Christoph_Willibald)",176200696,"Christoph Willibald von Gluck","M. Gaultier"
"Iphigénie en Tauride",,Q687822,"Iphigénie_en_Tauride,_Wq.46_(Gluck,_Christoph_Willibald)",176200696,"Christoph Willibald von Gluck","Jean-Frédéric Edelmann"
"Il pirata",,Q467292,"Il pirata (Bellini, Vincenzo)",247806623,"Vincenzo Bellini","Charles Cottignies"
"I Capuleti e i Montecchi",,Q1071307,"I Capuleti e i Montecchi (Bellini, Vincenzo)",268229907,"Vincenzo Bellini","Giulio Briccialdi"
"Hippolyte et Aricie",opera,Q1376211,"Hippolyte_et_Aricie,_RCT_43_(Rameau,_Jean-Philippe)",179694867,"Jean-Philippe Rameau","Jean-Baptiste Weckerlin"
"Gustave III ou Le bal masqué",opera,Q920668,"Gustave III (Auber, Daniel François Esprit)",185885531,"Daniel François Esprit Auber","Joseph Küffner"
"Gustave III ou Le bal masqué",opera,Q920668,"Gustave III (Auber, Daniel François Esprit)",185885531,"Daniel François Esprit Auber","Eugène Walckiers"
"Guido et Ginevra",,Q3119476,"Guido_et_Ginevra_(Halévy,_Fromental)",183469829,"Fromental Halévy","Eugène Walckiers"
"Giulietta e Romeo",,Q3769464,"Giulietta_e_Romeo_(Vaccai,_Nicola)",,"Nicola Vaccai","Charles Auguste de Bériot"
"De Herbergprinses",opera,Q89031849,"Herbergprinses (Blockx, Jan)",185145067218766631228,"Jan Blockx",
"Charles VI",opera,Q5083098,"Charles_VI_(Halévy,_Fromental)",186715748,"Fromental Halévy","Karl Schwencke"
"Aureliano in Palmira",,Q781525,"Aureliano_in_Palmira_(Rossini,_Gioacchino)",181075931,"Gioachino Rossini","Charles Auguste de Bériot"
Armida,,Q777578,,175836259,"Gioachino Rossini","Charles Auguste de Bériot"
"Anna Bolena",,Q559848,"Anna_Bolena_(Donizetti,_Gaetano)",177118270,"Gaetano Donizetti","Charles Auguste de Bériot"
Anacréon,opéra-ballet,Q4750726,"Anacréon_(Cherubini,_Luigi)",,"Luigi Cherubini",
Anacréon,opera,Q4750726,"Anacréon_(Cherubini,_Luigi)",,"Luigi Cherubini",
"Alessandro Stradella",,Q621393,"Alessandro_Stradella_(Flotow,_Friedrich_von)",205770179,"Friedrich von Flotow","Anton Bernhard Fürstenau"
"Les templiers",opera,Q130977992,"Les templiers (Litolff, Henry Charles)",,"Henry Litolff",
"Der Golem",opera,Q5261151,"Der Golem (Albert, Eugen d')",,"Eugen d'Albert",
"3 Preludes",prelude,,"3 Preludes (Gershwin, George)",,"George Gershwin",
"3 Preludes","piano cycle",,"3 Preludes (Gershwin, George)",,"George Gershwin",
"Piano Concerto No.3, Op.58/Op.60","piano concerto",,"Piano Concerto No.3, Op.58 (Moscheles, Ignaz)",,"Ignaz Moscheles",
"Piano Concerto No.3, Op.58/Op.60",concerto,,"Piano Concerto No.3, Op.58 (Moscheles, Ignaz)",,"Ignaz Moscheles",
"Violin Concerto No.6, Op.70",concerto,,"Violin Concerto No.6, Op.70 (Bériot, Charles-Auguste de)",,"Charles Auguste de Bériot",
"Violin Concerto No.6, Op.70","string music",,"Violin Concerto No.6, Op.70 (Bériot, Charles-Auguste de)",,"Charles Auguste de Bériot",
"String Quintet No.2, Op.51","chamber music",,"String Quintet No.2, Op.51 (Mayseder, Joseph)",,"Joseph Mayseder","Carl Czerny"
"String Quintet No.2, Op.51","string music",,"String Quintet No.2, Op.51 (Mayseder, Joseph)",,"Joseph Mayseder","Carl Czerny"
"Die Geschöpfe des Prometheus, Op.43",ballet,,"Die Geschöpfe des Prometheus, Op.43 (Beethoven, Ludwig van)",,"Ludwig van Beethoven",
"Die Geschöpfe des Prometheus, Op.43","programme music",,"Die Geschöpfe des Prometheus, Op.43 (Beethoven, Ludwig van)",,"Ludwig van Beethoven",
"3 Trios for Clarinets, Op.8","clarinet music",,,,"Jacques-Jules Bouffil",
"3 Trios for Clarinets, Op.8","chamber music",,,,"Jacques-Jules Bouffil",
"Symphonisch gedicht voor fluit en orkest, Op.43a","symphonic poem",,"Symphonisch gedicht voor fluit en orkest, Op.43a (Benoit, Peter)",,"Peter Benoit",
"Symphonisch gedicht voor fluit en orkest, Op.43a","programme music",,"Symphonisch gedicht voor fluit en orkest, Op.43a (Benoit, Peter)",,"Peter Benoit",
"Symphonisch gedicht voor fluit en orkest, Op.43a","flute music",,"Symphonisch gedicht voor fluit en orkest, Op.43a (Benoit, Peter)",,"Peter Benoit",
"Fantaisie caractéristique, Op.16",fantasia,,"Fantaisie caractéristique, Op.16 (Andersen, Joachim)",,"Joachim Andersen",
"Fantaisie caractéristique, Op.16","flute music",,"Fantaisie caractéristique, Op.16 (Andersen, Joachim)",,"Joachim Andersen",
"Hungarian Rhapsody No.12, S.244/12","piano music",,"Hungarian Rhapsody No.12, S.244/12 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
"Hungarian Rhapsody No.12, S.244/12",rhapsody,,"Hungarian Rhapsody No.12, S.244/12 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
"Hungarian Rhapsody No.11, S.244/11",rhapsody,,"Hungarian Rhapsody No.11, S.244/11 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
"Hungarian Rhapsody No.11, S.244/11","piano music",,"Hungarian Rhapsody No.11, S.244/11 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
"Hungarian Rhapsody No.10, S.244/10","piano music",,"Hungarian Rhapsody No.10, S.244/10 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
"Hungarian Rhapsody No.10, S.244/10",rhapsody,,"Hungarian Rhapsody No.10, S.244/10 (Liszt, Franz)",,"Franz Liszt","Eugen d'Albert"
