"Object ID",FAAM-ID,Title,"Musical Works - Object ID","[Agent] Agent - Object ID","[Agent] Role - Object ID","[Agent] Date Start","[Agent] Location Reference - Object ID","[Organisation] Organisation - Object ID","[Organisation] Date Start","[Organisation] Role - Object ID","[Organisation] Location Reference - Object ID"
15992374,KCA-030901514759,"Fantasia: piano-forte",,16004100,15990789,,,,,,
15992375,KCA-030904384622,"Grelots-ripple : mazurka pour piano, op. 26",,16004023,15990789,,,,,,
15992375,KCA-030904384622,"Grelots-ripple : mazurka pour piano, op. 26",,15996205,15990792,,,,,,
15992375,KCA-030904384622,"Grelots-ripple : mazurka pour piano, op. 26",,16004102,15996312,,5083,,,,
15992376,KCA-030901805918,"Dix enfantines",16004103,16002469,15990789,,,,,,
15992376,KCA-030901805918,"Dix enfantines",16004103,15996205,15990792,,,,,,
15992376,KCA-030901805918,"Dix enfantines",16004103,16002143,15996312,,5474,,,,
15992377,KCA-030901815347,"Dix enfantines",16004103,16002469,15990789,,,,,,
15992377,KCA-030901815347,"Dix enfantines",16004103,15996205,15990792,,,,,,
15992377,KCA-030901815347,"Dix enfantines",16004103,16002143,15996312,,5474,,,,
15992378,KCA-030901805751,Gavotte,16004104,16002469,15990789,,,,,,
15992378,KCA-030901805751,Gavotte,16004104,15996205,15990792,,,,,,
15992378,KCA-030901805751,Gavotte,16004104,16002143,15996312,,5474,,,,
15992379,KCA-030901805900,Kinderdeuntjes,16004104,16002469,15990789,,,,,,
15992379,KCA-030901805900,Kinderdeuntjes,16004104,16002143,15996312,,5474,,,,
15992379,KCA-030901805900,Kinderdeuntjes,16004104,15996205,15990792,,,,,,
15992380,KCA-030901805892,Kinderdeuntjes,16004104,16002469,15990789,,,,,,
15992380,KCA-030901805892,Kinderdeuntjes,16004104,15996205,15990792,,,,,,
15992380,KCA-030901805892,Kinderdeuntjes,16004104,16002143,15996312,,5474,,,,
15992381,KCA-030901805850,"Toccate: pour piano",,16002469,15990789,,,,,,
15992381,KCA-030901805850,"Toccate: pour piano",,16004134,15996312,1908,5474,,,,
15992382,KCA-030902404588,"In memoriam : voor piano-forte",,15996015,15990789,,,,,,
15992382,KCA-030902404588,"In memoriam : voor piano-forte",,16002587,15996312,1925,5544,,,,
15992383,KCA-030902404810,"In memoriam : voor piano-forte",,15996015,15990789,,,,,,
15992383,KCA-030902404810,"In memoriam : voor piano-forte",,16002587,15996312,1925,5544,,,,
15992384,KCA-030902929402,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15990789,1955,,,,,
15992384,KCA-030902929402,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15996312,,5544,,,,
15992384,KCA-030902929402,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15990790,1959,,,,,
15992385,KCA-030902929378,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15990789,1955,,,,,
15992385,KCA-030902929378,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,15996205,15990790,,,,,,
15992385,KCA-030902929378,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15996312,,5544,,,,
15992386,KCA-030902929394,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15990789,1955,,,,,
15992386,KCA-030902929394,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,15996205,15990792,,,,,,
15992386,KCA-030902929394,"De bron in de eenzame tempel : voor piano = La source dans les ruines du temple : pour piano",,16002136,15996312,,5544,,,,
15992388,KCA-030904337265,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",,16002136,15990789,,,,,,
15992388,KCA-030904337265,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",,15996205,15990792,,,,,,
15992389,KCA-030904337273,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",,16002136,15990789,,,,,,
15992389,KCA-030904337273,"Kerstverhaal : voor piano . De afgod met de narrenglimlach : voor piano = Conte de Noël : pour piano . L'idole au sourire narquois : pour piano",,15996205,15990792,,,,,,
15992392,KCA-030901436383,"Nocturne : pour piano",,15996276,15990789,,,,,,
15992392,KCA-030901436383,"Nocturne : pour piano",,15996205,15990792,22-03-1944,,,,,
15992392,KCA-030901436383,"Nocturne : pour piano",,16004135,15996312,,5474,,,,
15992393,KCA-030904711642,"Nocturne : pour piano",,15996276,15990789,,,,,,
15992393,KCA-030904711642,"Nocturne : pour piano",,15996205,15990792,,,,,,
15992393,KCA-030904711642,"Nocturne : pour piano",,16004136,15996312,,5474,,,,
15992394,KCA-030904711626,"Nocturne : pour piano",,15996276,15990789,,,,,,
15992394,KCA-030904711626,"Nocturne : pour piano",,15996205,15990791,18-01-1923,,,,,
15992394,KCA-030904711626,"Nocturne : pour piano",,15996205,15990792,22-03-1944,,,,,
15992394,KCA-030904711626,"Nocturne : pour piano",,16004136,15996312,,5474,,,,
15992395,KCA-030904711634,"Nocturne : pour piano",,15996276,15990789,,,,,,
15992395,KCA-030904711634,"Nocturne : pour piano",,15996205,15990792,,,,,,
15992395,KCA-030904711634,"Nocturne : pour piano",,16004136,15996312,,5474,,,,
15992409,KCA-030904518203,Melancholia,,15996205,15990792,,,,,,
15992409,KCA-030904518203,Melancholia,,15996168,15990789,30-08-1919,5544,,,,
15992409,KCA-030904518203,Melancholia,,16005759,15996312,1922,122021,,,,
15992410,KCA-030903079199,"Miniaturen : voor klavier",,15996168,15990789,,,,,,
15992410,KCA-030903079199,"Miniaturen : voor klavier",,16004142,15996312,,5544,,,,
15992410,KCA-030903079199,"Miniaturen : voor klavier",,15996205,15990792,,,,,,
15992411,KCA-030904517924,"Miniaturen : voor klavier",,15996168,15990789,,,,,,
15992411,KCA-030904517924,"Miniaturen : voor klavier",,16004142,15996312,,5544,,,,
15992411,KCA-030904517924,"Miniaturen : voor klavier",,15996205,15990792,,,,,,
15992413,KCA-030904499578,Pastorale,16002455,15996205,15990792,,,,,,
15992413,KCA-030904499578,Pastorale,16002455,15996168,15990789,18-09-1919,5544,,,,
15992413,KCA-030904499578,Pastorale,16002455,16005759,15996312,1922,122021,,,,
15992418,KCA-030904482400,"Moment musical : pour piano",16002142,16002143,15996312,,,,,,
15992418,KCA-030904482400,"Moment musical : pour piano",16002142,15995975,15990789,,,,,,
15992418,KCA-030904482400,"Moment musical : pour piano",16002142,15996205,15990792,,,,,,
15992435,KCA-030902354759,"Ik droomde!",,15996062,15990789,,,,,,
15992435,KCA-030902354759,"Ik droomde!",,16004143,15996288,,,,,,
15992435,KCA-030902354759,"Ik droomde!",,15996205,15990792,,,,,,
15992435,KCA-030902354759,"Ik droomde!",,16002143,15996312,,5474,,,,
15992436,KCA-030902354767,"Ik droomde!",,15996062,15990789,,,,,,
15992436,KCA-030902354767,"Ik droomde!",,15996067,15990791,,5544,,,,
15992436,KCA-030902354767,"Ik droomde!",,15996205,15990792,,,,,,
15992436,KCA-030902354767,"Ik droomde!",,16004143,15996288,,,,,,
15992436,KCA-030902354767,"Ik droomde!",,16002798,15996312,,5474,,,,
15992439,KCA-030901426814,"Het lied der heidebloem",,15996062,15990789,,,,,,
15992439,KCA-030901426814,"Het lied der heidebloem",,15996205,15990792,,,,,,
15992439,KCA-030901426814,"Het lied der heidebloem",,16002587,15996312,1934,5544,,,,
15992440,KCA-030902762332,"Le nuage : romance",,15996062,15990789,,,,,,
15992440,KCA-030902762332,"Le nuage : romance",,15996205,15990792,,,,,,
15992440,KCA-030902762332,"Le nuage : romance",,16004144,15996288,,,,,,
15992440,KCA-030902762332,"Le nuage : romance",,16002143,15996312,,5474,,,,
15992445,KCA-030902357919,"Sérénade de Milenka: pour ténor: (ton original)",16004146,16002622,15990789,,,,,,
15992445,KCA-030902357919,"Sérénade de Milenka: pour ténor: (ton original)",16004146,15996205,15990792,,,,,,
15992445,KCA-030902357919,"Sérénade de Milenka: pour ténor: (ton original)",16004146,15996231,15996312,,47086,,,,
15992446,KCA-030902357885,"Sérénade de Milenka: pour ténor: (ton original)",16004146,16002622,15990789,,,,,,
15992446,KCA-030902357885,"Sérénade de Milenka: pour ténor: (ton original)",16004146,15996205,15990792,,,,,,
15992446,KCA-030902357885,"Sérénade de Milenka: pour ténor: (ton original)",16004146,16002626,15990791,,,,,,
15992447,KCA-030901603982,"Le capitaine Henriot",16004154,15995968,15990789,,,,,,
15992448,KCA-030901603966,"Le capitaine Henriot Duetto",16004154,15995968,15990789,,,,,,
15992472,KCA-030902614640,"Le farfadet : opéra comique en un acte",16000945,15995951,15990789,,,,,,
15992472,KCA-030902614640,"Le farfadet : opéra comique en un acte",16000945,15996205,15990792,1867,5474,,,,
15992472,KCA-030902614640,"Le farfadet : opéra comique en un acte",16000945,16004155,15996312,,47086,,,,
15992473,KCA-030902614491,"La Mascotte : opéra-comique en 3 actes",16002462,16002461,15990789,,,,,,
15992473,KCA-030902614491,"La Mascotte : opéra-comique en 3 actes",16002462,16004156,15996312,,47086,,,,
15992473,KCA-030902614491,"La Mascotte : opéra-comique en 3 actes",16002462,15996205,15990793,,,,,,
15992474,KCA-030901706736,"La Mascotte : opéra-comique en 3 actes",16002462,16002461,15990789,,,,,,
15992474,KCA-030901706736,"La Mascotte : opéra-comique en 3 actes",16002462,16004157,15996312,,47086,,,,
15992474,KCA-030901706736,"La Mascotte : opéra-comique en 3 actes",16002462,15996205,15990792,,,,,,
15992493,KCA-030901604147,"Le billet de Marguerite",16002456,15996205,15990790,,,,,,
15992493,KCA-030901604147,"Le billet de Marguerite",16002456,15995968,15990789,,,,,,
15992495,KCA-030902587564,"Quentin Durward : opéra comique en 3 actes : trio chanté par MM. Jourdan, Faure et Barrielle",16002343,15996205,15990790,,,,,,
15992495,KCA-030902587564,"Quentin Durward : opéra comique en 3 actes : trio chanté par MM. Jourdan, Faure et Barrielle",16002343,15995968,15990789,,,,,,
15992511,KCA-030901353307,"Duo I in d-moll : für 2 Clarinetten",,16004160,15990789,,,,,,
15992511,KCA-030901353307,"Duo I in d-moll : für 2 Clarinetten",,15996205,15990792,,,,,,
15992511,KCA-030901353307,"Duo I in d-moll : für 2 Clarinetten",,16004161,15996312,,31579,,,,
15992512,KCA-030904487201,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992512,KCA-030904487201,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992512,KCA-030904487201,"Sinfonietta, op. 48",16004175,15996205,15990793,,,,,,
15992513,KCA-030904487219,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992513,KCA-030904487219,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992513,KCA-030904487219,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992514,KCA-030904487227,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992514,KCA-030904487227,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992514,KCA-030904487227,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992515,KCA-030904487235,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992515,KCA-030904487235,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992515,KCA-030904487235,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992516,KCA-030904487243,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992516,KCA-030904487243,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992516,KCA-030904487243,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992517,KCA-030904487250,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992517,KCA-030904487250,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992517,KCA-030904487250,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992518,KCA-030904487268,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992518,KCA-030904487268,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992518,KCA-030904487268,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992519,KCA-030904487276,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992519,KCA-030904487276,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992519,KCA-030904487276,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992520,KCA-030904487284,"Sinfonietta, op. 48",16004175,16004174,15990789,,,,,,
15992520,KCA-030904487284,"Sinfonietta, op. 48",16004175,15996205,15990792,,,,,,
15992520,KCA-030904487284,"Sinfonietta, op. 48",16004175,15996193,15996312,1903,29705,,,,
15992521,KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",16004176,15996148,15990789,,,,,,
15992521,KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",16004176,15996205,15990793,,,,,,
15992521,KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",16004176,16004179,15990792,03-02-1942,124869,,,,
15992521,KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",16004176,15996148,15990793,03-02-1942,124869,,,,
15992521,KCA-030904721377,"Danses concertantes : for chamber orchestra = Danses concertantes : für Kammerorchester",16004176,16002143,15996312,1942,29366,,,,
15992522,KCA-030904192645,Berceuse,,16004181,15996312,,5268,,,,
15992522,KCA-030904192645,Berceuse,,16004180,15990789,,,,,,
15992522,KCA-030904192645,Berceuse,,15996205,15990792,,,,,,
15992523,KCA-030904192652,Berceuse,16002441,15996205,15990792,,,,,,
15992523,KCA-030904192652,Berceuse,16002441,16004180,15990789,,,,,,
15992524,KCA-030901582434,"Grande Sonate brillante : für Gitarre und Klavier, op. 102",16002459,16002460,15996312,1963,,,,,
15992524,KCA-030901582434,"Grande Sonate brillante : für Gitarre und Klavier, op. 102",16002459,15996205,15990792,,,,,,
15992524,KCA-030901582434,"Grande Sonate brillante : für Gitarre und Klavier, op. 102",16002459,15996156,15990789,,,,,,
15992525,KCA-030904183586,"Concerto per chitarra, archi e timpani, op. 30",16004184,16004182,15990789,,,,,,
15992525,KCA-030904183586,"Concerto per chitarra, archi e timpani, op. 30",16004184,15996205,15990793,,,,,,
15992525,KCA-030904183586,"Concerto per chitarra, archi e timpani, op. 30",16004184,16004183,15990790,,,,,,
15992526,KCA-030902194585,"Große Sonate : für Flöte (Violine) und Gitarre, op. 85",,16004182,15990789,,,,,,
15992526,KCA-030902194585,"Große Sonate : für Flöte (Violine) und Gitarre, op. 85",,16004185,15996312,1956,417370,,,,
15992526,KCA-030902194585,"Große Sonate : für Flöte (Violine) und Gitarre, op. 85",,15996205,15990792,,,,,,
15992527,KCA-030904176952,"Variations sur les ""Folies d'Espagne"", op. 45",,16004182,15990789,,,,,,
15992527,KCA-030904176952,"Variations sur les ""Folies d'Espagne"", op. 45",,16004186,15990790,,,,,,
15992527,KCA-030904176952,"Variations sur les ""Folies d'Espagne"", op. 45",,15996205,15990792,,,,,,
15992527,KCA-030904176952,"Variations sur les ""Folies d'Espagne"", op. 45",,16002444,15996312,1976,47086,,,,
15992528,KCA-03090274817,"Impromptu : pour la harpe, op. 86",16002635,15996205,15990792,1955,5544,,,,
15992528,KCA-03090274817,"Impromptu : pour la harpe, op. 86",16002635,16002363,15990789,,,,,,
15992529,KCA-030903081898,"Symphonic fantasy : (based on an Easter Plainsong), op. 13",,15996060,15990789,,,,,,
15992529,KCA-030903081898,"Symphonic fantasy : (based on an Easter Plainsong), op. 13",,15996205,15990792,,,,,,
15992529,KCA-030903081898,"Symphonic fantasy : (based on an Easter Plainsong), op. 13",,16002563,15996312,,637838,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004190,15995820,15990789,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004190,15996205,15990792,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004190,16004189,15990790,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004190,16002437,15996312,1944,75072,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004191,15995820,15990789,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004191,15996205,15990792,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004191,16004189,15990790,,,,,,
15992530,KCA-030902713814,"Sonatinen : für Pianoforte Solo",16004191,16002437,15996312,1944,75072,,,,
15992531,KCA-030901836749,"Préludes : pour piano",16004249,16004247,15990789,,,,,,
15992531,KCA-030901836749,"Préludes : pour piano",16004249,15996205,15990792,,,,,,
15992531,KCA-030901836749,"Préludes : pour piano",16004249,16004248,15996312,1927,47086,,,,
15992532,KCA-030902163374,"Préludes : pour piano",16004249,16004247,15990789,,,,,,
15992532,KCA-030902163374,"Préludes : pour piano",16004249,15996205,15990792,,,,,,
15992532,KCA-030902163374,"Préludes : pour piano",16004249,16004248,15996312,1927,47086,,,,
15992533,KCA-030903755269,"Préludes : pour piano",16004249,16004247,15990789,,,,,,
15992533,KCA-030903755269,"Préludes : pour piano",16004249,15996205,15990792,,,,,,
15992533,KCA-030903755269,"Préludes : pour piano",16004249,16004248,15996312,1927,47086,,,,
15992534,KCA-0309044064458,"Rhapsody in blue",16004250,16004247,15990789,,,,,,
15992534,KCA-0309044064458,"Rhapsody in blue",16004250,15996205,15990792,,,,,,
15992534,KCA-0309044064458,"Rhapsody in blue",16004250,16004248,15996312,1927,47086,,,,
15992535,KCA-030904517767,"Twenty-seven old Flemish folk songs : transcribed for piano",,15996168,15990789,1922,,,,,
15992536,KCA-030902928321,"Minuet varié",,15996168,15990789,04-09-1916,5544,,,,
15992536,KCA-030902928321,"Minuet varié",,15996205,15990792,,,,,,
15992537,KCA-030904499602,"Minuet varié",,15996168,15990789,04-09-1916,5544,,,,
15992537,KCA-030904499602,"Minuet varié",,15996205,15990792,,,,,,
15992538,KCA-030901456373,"Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward",16002343,15995968,15990789,,,,,,
15992538,KCA-030901456373,"Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward",16002343,16004254,15996312,,5474,,,,
15992539,KCA-030901456399,"Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward",16002343,15995968,15990789,,,,,,
15992539,KCA-030901456399,"Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward",16002343,15996205,15990792,,,,,,
15992540,KCA-030901706033,"Le châlet : opéra-comique en un acte",16000908,15995951,15990789,,,,,,
15992540,KCA-030901706033,"Le châlet : opéra-comique en un acte",16000908,15996205,15990792,,,,,,
15992540,KCA-030901706033,"Le châlet : opéra-comique en un acte",16000908,16004158,15996312,,47086,,,,
